
12a_0142	12a_0142	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,18,10,19],[11,21,12,20],[13,23,14,22],[15,7,16,6],[17,14,18,15],[19,24,20,1],[21,13,22,12],[23,11,24,10]]	reversible
12a_0143	12a_0143	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,19,10,18],[11,21,12,20],[13,23,14,22],[15,7,16,6],[17,1,18,24],[19,11,20,10],[21,13,22,12],[23,15,24,14]]	reversible
12a_0144	12a_0144	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,19,10,18],[11,21,12,20],[13,23,14,22],[15,7,16,6],[17,1,18,24],[19,11,20,10],[21,15,22,14],[23,13,24,12]]	reversible
12a_0145	12a_0145	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,19,10,18],[11,21,12,20],[13,23,14,22],[15,7,16,6],[17,1,18,24],[19,15,20,14],[21,13,22,12],[23,11,24,10]]	reversible
12a_0146	12a_0146	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,18,10,19],[11,20,12,21],[13,22,14,23],[15,24,16,1],[17,6,18,7],[19,10,20,11],[21,12,22,13],[23,14,24,15]]	reversible
12a_0147	12a_0147	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,18,10,19],[11,20,12,21],[13,22,14,23],[15,24,16,1],[17,6,18,7],[19,10,20,11],[21,14,22,15],[23,12,24,13]]	reversible
12a_0148	12a_0148	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,18,10,19],[11,20,12,21],[13,22,14,23],[15,24,16,1],[17,6,18,7],[19,14,20,15],[21,12,22,13],[23,10,24,11]]	reversible
12a_0149	12a_0149	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,18,10,19],[11,21,12,20],[13,24,14,1],[15,7,16,6],[17,14,18,15],[19,23,20,22],[21,13,22,12],[23,10,24,11]]	reversible
 
12a_0150	12a_0150	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,18,10,19],[11,20,12,21],[13,24,14,1],[15,22,16,23],[17,6,18,7],[19,12,20,13],[21,10,22,11],[23,14,24,15]]	reversible
12a_0151	12a_0151	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,18,10,19],[11,23,12,22],[13,21,14,20],[15,7,16,6],[17,14,18,15],[19,24,20,1],[21,13,22,12],[23,11,24,10]]	reversible
12a_0152	12a_0152	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,19,10,18],[11,23,12,22],[13,21,14,20],[15,7,16,6],[17,1,18,24],[19,15,20,14],[21,13,22,12],[23,11,24,10]]	reversible
12a_0153	12a_0153	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,18,10,19],[11,22,12,23],[13,20,14,21],[15,24,16,1],[17,6,18,7],[19,14,20,15],[21,12,22,13],[23,10,24,11]]	reversible
12a_0154	12a_0154	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,21,10,20],[11,18,12,19],[13,23,14,22],[15,7,16,6],[17,12,18,13],[19,1,20,24],[21,15,22,14],[23,11,24,10]]	chiral
12a_0155	12a_0155	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,20,10,21],[11,18,12,19],[13,23,14,22],[15,7,16,6],[17,14,18,15],[19,10,20,11],[21,24,22,1],[23,13,24,12]]	chiral
12a_0156	12a_0156	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,21,10,20],[11,19,12,18],[13,23,14,22],[15,7,16,6],[17,1,18,24],[19,11,20,10],[21,15,22,14],[23,13,24,12]]	reversible
12a_0157	12a_0157	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,20,10,21],[11,23,12,22],[13,18,14,19],[15,7,16,6],[17,12,18,13],[19,14,20,15],[21,24,22,1],[23,11,24,10]]	reversible
12a_0158	12a_0158	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,21,10,20],[11,23,12,22],[13,18,14,19],[15,7,16,6],[17,14,18,15],[19,1,20,24],[21,11,22,10],[23,13,24,12]]	reversible
12a_0159	12a_0159	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,21,10,20],[11,23,12,22],[13,18,14,19],[15,7,16,6],[17,14,18,15],[19,1,20,24],[21,13,22,12],[23,11,24,10]]	reversible
12a_0160	12a_0160	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,20,10,21],[11,22,12,23],[13,24,14,1],[15,18,16,19],[17,6,18,7],[19,14,20,15],[21,10,22,11],[23,12,24,13]]	reversible
12a_0161	12a_0161	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,20,10,21],[11,22,12,23],[13,24,14,1],[15,18,16,19],[17,6,18,7],[19,14,20,15],[21,12,22,13],[23,10,24,11]]	reversible
12a_0162	12a_0162	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,21,10,20],[11,24,12,1],[13,19,14,18],[15,7,16,6],[17,23,18,22],[19,11,20,10],[21,15,22,14],[23,12,24,13]]	chiral
12a_0163	12a_0163	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,21,10,20],[11,24,12,1],[13,23,14,22],[15,7,16,6],[17,12,18,13],[19,11,20,10],[21,15,22,14],[23,18,24,19]]	chiral
12a_0164	12a_0164	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,23,10,22],[11,18,12,19],[13,20,14,21],[15,7,16,6],[17,14,18,15],[19,12,20,13],[21,1,22,24],[23,11,24,10]]	reversible
12a_0165	12a_0165	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,23,10,22],[11,20,12,21],[13,18,14,19],[15,7,16,6],[17,14,18,15],[19,12,20,13],[21,1,22,24],[23,11,24,10]]	reversible
12a_0166	12a_0166	[[1,5,2,4],[3,9,4,8],[5,17,6,16],[7,3,8,2],[9,22,10,23],[11,24,12,1],[13,19,14,18],[15,7,16,6],[17,21,18,20],[19,15,20,14],[21,12,22,13],[23,10,24,11]]	reversible
12a_0167	12a_0167	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,22,10,23],[11,24,12,1],[13,18,14,19],[15,20,16,21],[17,6,18,7],[19,14,20,15],[21,12,22,13],[23,10,24,11]]	reversible
12a_0168	12a_0168	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,22,10,23],[11,24,12,1],[13,20,14,21],[15,18,16,19],[17,6,18,7],[19,14,20,15],[21,12,22,13],[23,10,24,11]]	reversible
12a_0169	12a_0169	[[1,5,2,4],[3,9,4,8],[5,16,6,17],[7,3,8,2],[9,24,10,1],[11,22,12,23],[13,20,14,21],[15,18,16,19],[17,6,18,7],[19,14,20,15],[21,12,22,13],[23,10,24,11]]	reversible
12a_0170	12a_0170	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,11,8,10],[9,2,10,3],[11,19,12,18],[13,20,14,21],[15,7,16,6],[17,1,18,24],[19,23,20,22],[21,12,22,13],[23,15,24,14]]	reversible
12a_0171	12a_0171	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,11,8,10],[9,2,10,3],[11,19,12,18],[13,20,14,21],[15,7,16,6],[17,1,18,24],[19,22,20,23],[21,14,22,15],[23,13,24,12]]	reversible
12a_0172	12a_0172	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,18,12,19],[13,20,14,21],[15,23,16,22],[17,6,18,7],[19,12,20,13],[21,24,22,1],[23,15,24,14]]	reversible
12a_0173	12a_0173	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,18,12,19],[13,21,14,20],[15,23,16,22],[17,6,18,7],[19,24,20,1],[21,15,22,14],[23,13,24,12]]	reversible
12a_0174	12a_0174	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,18,12,19],[13,21,14,20],[15,24,16,1],[17,6,18,7],[19,23,20,22],[21,15,22,14],[23,12,24,13]]	reversible
 
12a_0175	12a_0175	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,11,8,10],[9,2,10,3],[11,18,12,19],[13,22,14,23],[15,7,16,6],[17,14,18,15],[19,24,20,1],[21,12,22,13],[23,20,24,21]]	reversible
12a_0176	12a_0176	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,18,12,19],[13,23,14,22],[15,21,16,20],[17,6,18,7],[19,24,20,1],[21,15,22,14],[23,13,24,12]]	reversible
12a_0177	12a_0177	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,20,12,21],[13,18,14,19],[15,23,16,22],[17,6,18,7],[19,12,20,13],[21,24,22,1],[23,15,24,14]]	chiral
12a_0178	12a_0178	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,11,8,10],[9,2,10,3],[11,20,12,21],[13,22,14,23],[15,7,16,6],[17,1,18,24],[19,14,20,15],[21,12,22,13],[23,19,24,18]]	reversible
12a_0179	12a_0179	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,21,12,20],[13,23,14,22],[15,18,16,19],[17,6,18,7],[19,1,20,24],[21,13,22,12],[23,15,24,14]]	reversible
12a_0180	12a_0180	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,21,12,20],[13,23,14,22],[15,18,16,19],[17,6,18,7],[19,1,20,24],[21,15,22,14],[23,13,24,12]]	reversible
12a_0181	12a_0181	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,11,8,10],[9,2,10,3],[11,22,12,23],[13,18,14,19],[15,7,16,6],[17,14,18,15],[19,1,20,24],[21,12,22,13],[23,21,24,20]]	reversible
12a_0182	12a_0182	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,11,8,10],[9,2,10,3],[11,23,12,22],[13,18,14,19],[15,20,16,21],[17,6,18,7],[19,14,20,15],[21,1,22,24],[23,13,24,12]]	reversible
12a_0183	12a_0183	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,11,8,10],[9,2,10,3],[11,22,12,23],[13,20,14,21],[15,7,16,6],[17,1,18,24],[19,14,20,15],[21,12,22,13],[23,19,24,18]]	reversible
12a_0184	12a_0184	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,13,8,12],[9,2,10,3],[11,19,12,18],[13,20,14,21],[15,23,16,22],[17,11,18,10],[19,6,20,7],[21,24,22,1],[23,15,24,14]]	chiral
12a_0185	12a_0185	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,13,8,12],[9,2,10,3],[11,19,12,18],[13,23,14,22],[15,20,16,21],[17,11,18,10],[19,6,20,7],[21,1,22,24],[23,15,24,14]]	chiral
12a_0186	12a_0186	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,13,8,12],[9,2,10,3],[11,18,12,19],[13,22,14,23],[15,24,16,1],[17,21,18,20],[19,10,20,11],[21,6,22,7],[23,14,24,15]]	chiral
12a_0187	12a_0187	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,13,8,12],[9,2,10,3],[11,18,12,19],[13,24,14,1],[15,22,16,23],[17,21,18,20],[19,10,20,11],[21,6,22,7],[23,14,24,15]]	chiral
12a_0188	12a_0188	[[1,5,2,4],[3,8,4,9],[5,17,6,16],[7,14,8,15],[9,2,10,3],[11,6,12,7],[13,20,14,21],[15,10,16,11],[17,23,18,22],[19,1,20,24],[21,12,22,13],[23,19,24,18]]	chiral
12a_0189	12a_0189	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,15,8,14],[9,2,10,3],[11,19,12,18],[13,20,14,21],[15,24,16,1],[17,11,18,10],[19,23,20,22],[21,12,22,13],[23,6,24,7]]	chiral
12a_0190	12a_0190	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,15,8,14],[9,2,10,3],[11,18,12,19],[13,20,14,21],[15,24,16,1],[17,23,18,22],[19,12,20,13],[21,10,22,11],[23,6,24,7]]	chiral
12a_0191	12a_0191	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,15,8,14],[9,2,10,3],[11,18,12,19],[13,23,14,22],[15,24,16,1],[17,20,18,21],[19,12,20,13],[21,11,22,10],[23,6,24,7]]	chiral
12a_0192	12a_0192	[[1,5,2,4],[3,8,4,9],[5,16,6,17],[7,15,8,14],[9,2,10,3],[11,20,12,21],[13,18,14,19],[15,24,16,1],[17,23,18,22],[19,12,20,13],[21,10,22,11],[23,6,24,7]]	chiral
12a_0193	12a_0193	[[1,5,2,4],[3,8,4,9],[5,19,6,18],[7,11,8,10],[9,2,10,3],[11,20,12,21],[13,22,14,23],[15,24,16,1],[17,7,18,6],[19,16,20,17],[21,12,22,13],[23,14,24,15]]	reversible
12a_0194	12a_0194	[[1,5,2,4],[3,8,4,9],[5,19,6,18],[7,11,8,10],[9,2,10,3],[11,20,12,21],[13,22,14,23],[15,24,16,1],[17,7,18,6],[19,16,20,17],[21,14,22,15],[23,12,24,13]]	reversible
12a_0195	12a_0195	[[1,5,2,4],[3,8,4,9],[5,19,6,18],[7,11,8,10],[9,2,10,3],[11,22,12,23],[13,24,14,1],[15,20,16,21],[17,7,18,6],[19,14,20,15],[21,16,22,17],[23,12,24,13]]	reversible
12a_0196	12a_0196	[[1,5,2,4],[3,8,4,9],[5,19,6,18],[7,11,8,10],[9,2,10,3],[11,22,12,23],[13,24,14,1],[15,20,16,21],[17,7,18,6],[19,16,20,17],[21,14,22,15],[23,12,24,13]]	reversible
12a_0197	12a_0197	[[1,5,2,4],[3,8,4,9],[5,19,6,18],[7,11,8,10],[9,2,10,3],[11,24,12,1],[13,22,14,23],[15,20,16,21],[17,7,18,6],[19,16,20,17],[21,14,22,15],[23,12,24,13]]	reversible
12a_0198	12a_0198	[[1,5,2,4],[3,8,4,9],[5,19,6,18],[7,13,8,12],[9,2,10,3],[11,16,12,17],[13,22,14,23],[15,7,16,6],[17,10,18,11],[19,1,20,24],[21,14,22,15],[23,21,24,20]]	chiral
12a_0199	12a_0199	[[1,5,2,4],[3,8,4,9],[5,21,6,20],[7,13,8,12],[9,2,10,3],[11,19,12,18],[13,23,14,22],[15,7,16,6],[17,11,18,10],[19,17,20,16],[21,1,22,24],[23,15,24,14]]	reversible
 
12a_0200	12a_0200	[[1,5,2,4],[3,8,4,9],[5,21,6,20],[7,13,8,12],[9,2,10,3],[11,18,12,19],[13,22,14,23],[15,24,16,1],[17,7,18,6],[19,10,20,11],[21,16,22,17],[23,14,24,15]]	chiral
12a_0201	12a_0201	[[1,5,2,4],[3,8,4,9],[5,21,6,20],[7,13,8,12],[9,2,10,3],[11,18,12,19],[13,24,14,1],[15,22,16,23],[17,7,18,6],[19,10,20,11],[21,16,22,17],[23,14,24,15]]	chiral
12a_0202	12a_0202	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,14,8,15],[9,17,10,16],[11,2,12,3],[13,23,14,22],[15,20,16,21],[17,24,18,1],[19,9,20,8],[21,6,22,7],[23,18,24,19]]	chiral
12a_0203	12a_0203	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,14,8,15],[9,19,10,18],[11,2,12,3],[13,1,14,24],[15,20,16,21],[17,22,18,23],[19,9,20,8],[21,16,22,17],[23,6,24,7]]	reversible
12a_0204	12a_0204	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,14,8,15],[9,19,10,18],[11,2,12,3],[13,1,14,24],[15,22,16,23],[17,20,18,21],[19,9,20,8],[21,16,22,17],[23,6,24,7]]	reversible
12a_0205	12a_0205	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,15,8,14],[9,21,10,20],[11,2,12,3],[13,7,14,6],[15,23,16,22],[17,1,18,24],[19,9,20,8],[21,19,22,18],[23,17,24,16]]	reversible
12a_0206	12a_0206	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,15,8,14],[9,21,10,20],[11,2,12,3],[13,7,14,6],[15,1,16,24],[17,23,18,22],[19,9,20,8],[21,19,22,18],[23,17,24,16]]	reversible
12a_0207	12a_0207	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,14,8,15],[9,20,10,21],[11,2,12,3],[13,17,14,16],[15,6,16,7],[17,23,18,22],[19,1,20,24],[21,8,22,9],[23,19,24,18]]	reversible
12a_0208	12a_0208	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,14,8,15],[9,20,10,21],[11,2,12,3],[13,17,14,16],[15,6,16,7],[17,1,18,24],[19,23,20,22],[21,8,22,9],[23,19,24,18]]	reversible
12a_0209	12a_0209	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,14,8,15],[9,20,10,21],[11,2,12,3],[13,19,14,18],[15,23,16,22],[17,6,18,7],[19,1,20,24],[21,17,22,16],[23,8,24,9]]	reversible
12a_0210	12a_0210	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,16,8,17],[9,3,10,2],[11,9,12,8],[13,19,14,18],[15,23,16,22],[17,6,18,7],[19,1,20,24],[21,15,22,14],[23,21,24,20]]	reversible
12a_0211	12a_0211	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,17,8,16],[9,3,10,2],[11,9,12,8],[13,20,14,21],[15,7,16,6],[17,22,18,23],[19,24,20,1],[21,14,22,15],[23,18,24,19]]	chiral
12a_0212	12a_0212	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,17,8,16],[9,3,10,2],[11,9,12,8],[13,20,14,21],[15,7,16,6],[17,24,18,1],[19,22,20,23],[21,14,22,15],[23,18,24,19]]	reversible
12a_0213	12a_0213	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,14,10,15],[11,2,12,3],[13,1,14,24],[15,20,16,21],[17,23,18,22],[19,7,20,6],[21,8,22,9],[23,19,24,18]]	chiral
12a_0214	12a_0214	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,14,10,15],[11,2,12,3],[13,1,14,24],[15,21,16,20],[17,22,18,23],[19,9,20,8],[21,6,22,7],[23,18,24,19]]	chiral
12a_0215	12a_0215	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,18,10,19],[11,2,12,3],[13,21,14,20],[15,22,16,23],[17,8,18,9],[19,6,20,7],[21,1,22,24],[23,14,24,15]]	reversible
12a_0216	12a_0216	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,19,10,18],[11,2,12,3],[13,23,14,22],[15,7,16,6],[17,9,18,8],[19,24,20,1],[21,15,22,14],[23,20,24,21]]	reversible
12a_0217	12a_0217	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,18,10,19],[11,2,12,3],[13,22,14,23],[15,7,16,6],[17,21,18,20],[19,8,20,9],[21,24,22,1],[23,14,24,15]]	reversible
12a_0218	12a_0218	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,19,10,18],[11,2,12,3],[13,23,14,22],[15,9,16,8],[17,7,18,6],[19,24,20,1],[21,15,22,14],[23,20,24,21]]	reversible
12a_0219	12a_0219	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,18,10,19],[11,2,12,3],[13,22,14,23],[15,21,16,20],[17,8,18,9],[19,6,20,7],[21,24,22,1],[23,14,24,15]]	reversible
12a_0220	12a_0220	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,19,10,18],[11,2,12,3],[13,23,14,22],[15,1,16,24],[17,20,18,21],[19,9,20,8],[21,6,22,7],[23,15,24,14]]	reversible
12a_0221	12a_0221	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,19,10,18],[11,2,12,3],[13,1,14,24],[15,23,16,22],[17,20,18,21],[19,9,20,8],[21,6,22,7],[23,15,24,14]]	reversible
12a_0222	12a_0222	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,20,10,21],[11,2,12,3],[13,19,14,18],[15,9,16,8],[17,22,18,23],[19,1,20,24],[21,6,22,7],[23,14,24,15]]	chiral
12a_0223	12a_0223	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,20,10,21],[11,2,12,3],[13,19,14,18],[15,22,16,23],[17,6,18,7],[19,1,20,24],[21,8,22,9],[23,14,24,15]]	reversible
12a_0224	12a_0224	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,20,10,21],[11,2,12,3],[13,23,14,22],[15,9,16,8],[17,14,18,15],[19,1,20,24],[21,6,22,7],[23,19,24,18]]	chiral
 
12a_0225	12a_0225	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,21,10,20],[11,2,12,3],[13,22,14,23],[15,18,16,19],[17,8,18,9],[19,7,20,6],[21,24,22,1],[23,14,24,15]]	reversible
12a_0226	12a_0226	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,21,10,20],[11,2,12,3],[13,1,14,24],[15,7,16,6],[17,23,18,22],[19,9,20,8],[21,19,22,18],[23,15,24,14]]	reversible
12a_0227	12a_0227	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,21,10,20],[11,2,12,3],[13,1,14,24],[15,9,16,8],[17,23,18,22],[19,7,20,6],[21,15,22,14],[23,19,24,18]]	chiral
12a_0228	12a_0228	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,20,10,21],[11,2,12,3],[13,1,14,24],[15,9,16,8],[17,22,18,23],[19,14,20,15],[21,6,22,7],[23,18,24,19]]	chiral
12a_0229	12a_0229	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,20,10,21],[11,2,12,3],[13,1,14,24],[15,19,16,18],[17,6,18,7],[19,23,20,22],[21,8,22,9],[23,15,24,14]]	reversible
12a_0230	12a_0230	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,16,8,17],[9,20,10,21],[11,2,12,3],[13,1,14,24],[15,22,16,23],[17,6,18,7],[19,14,20,15],[21,8,22,9],[23,18,24,19]]	reversible
12a_0231	12a_0231	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,23,10,22],[11,2,12,3],[13,7,14,6],[15,21,16,20],[17,1,18,24],[19,9,20,8],[21,15,22,14],[23,19,24,18]]	reversible
12a_0232	12a_0232	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,23,10,22],[11,2,12,3],[13,19,14,18],[15,7,16,6],[17,15,18,14],[19,1,20,24],[21,9,22,8],[23,21,24,20]]	reversible
12a_0233	12a_0233	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,17,8,16],[9,23,10,22],[11,2,12,3],[13,20,14,21],[15,9,16,8],[17,14,18,15],[19,24,20,1],[21,7,22,6],[23,18,24,19]]	chiral
12a_0234	12a_0234	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,19,8,18],[9,3,10,2],[11,9,12,8],[13,20,14,21],[15,22,16,23],[17,7,18,6],[19,24,20,1],[21,14,22,15],[23,16,24,17]]	reversible
12a_0235	12a_0235	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,19,8,18],[9,3,10,2],[11,9,12,8],[13,20,14,21],[15,22,16,23],[17,7,18,6],[19,24,20,1],[21,16,22,17],[23,14,24,15]]	reversible
12a_0236	12a_0236	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,18,8,19],[9,3,10,2],[11,9,12,8],[13,21,14,20],[15,23,16,22],[17,1,18,24],[19,6,20,7],[21,15,22,14],[23,17,24,16]]	reversible
12a_0237	12a_0237	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,18,8,19],[9,3,10,2],[11,9,12,8],[13,21,14,20],[15,23,16,22],[17,1,18,24],[19,6,20,7],[21,17,22,16],[23,15,24,14]]	reversible
12a_0238	12a_0238	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,18,8,19],[9,3,10,2],[11,9,12,8],[13,23,14,22],[15,1,16,24],[17,21,18,20],[19,6,20,7],[21,17,22,16],[23,15,24,14]]	reversible
12a_0239	12a_0239	[[1,5,2,4],[3,11,4,10],[5,13,6,12],[7,18,8,19],[9,3,10,2],[11,9,12,8],[13,1,14,24],[15,23,16,22],[17,21,18,20],[19,6,20,7],[21,17,22,16],[23,15,24,14]]	reversible
12a_0240	12a_0240	[[1,5,2,4],[3,11,4,10],[5,12,6,13],[7,18,8,19],[9,3,10,2],[11,24,12,1],[13,6,14,7],[15,20,16,21],[17,22,18,23],[19,8,20,9],[21,16,22,17],[23,14,24,15]]	reversible
12a_0241	12a_0241	[[1,5,2,4],[3,11,4,10],[5,12,6,13],[7,18,8,19],[9,3,10,2],[11,24,12,1],[13,6,14,7],[15,22,16,23],[17,20,18,21],[19,8,20,9],[21,16,22,17],[23,14,24,15]]	reversible
12a_0242	12a_0242	[[1,5,2,4],[3,11,4,10],[5,12,6,13],[7,18,8,19],[9,3,10,2],[11,24,12,1],[13,8,14,9],[15,21,16,20],[17,23,18,22],[19,6,20,7],[21,17,22,16],[23,15,24,14]]	reversible
12a_0243	12a_0243	[[1,5,2,4],[3,11,4,10],[5,12,6,13],[7,18,8,19],[9,3,10,2],[11,24,12,1],[13,8,14,9],[15,23,16,22],[17,21,18,20],[19,6,20,7],[21,17,22,16],[23,15,24,14]]	reversible
12a_0244	12a_0244	[[1,5,2,4],[3,11,4,10],[5,12,6,13],[7,18,8,19],[9,3,10,2],[11,24,12,1],[13,20,14,21],[15,6,16,7],[17,22,18,23],[19,14,20,15],[21,8,22,9],[23,16,24,17]]	reversible
12a_0245	12a_0245	[[1,5,2,4],[3,11,4,10],[5,12,6,13],[7,18,8,19],[9,3,10,2],[11,24,12,1],[13,21,14,20],[15,8,16,9],[17,23,18,22],[19,15,20,14],[21,6,22,7],[23,17,24,16]]	reversible
12a_0246	12a_0246	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,19,8,18],[9,14,10,15],[11,2,12,3],[13,1,14,24],[15,21,16,20],[17,23,18,22],[19,9,20,8],[21,17,22,16],[23,6,24,7]]	reversible
12a_0247	12a_0247	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,19,8,18],[9,14,10,15],[11,2,12,3],[13,1,14,24],[15,23,16,22],[17,21,18,20],[19,9,20,8],[21,17,22,16],[23,6,24,7]]	reversible
12a_0248	12a_0248	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,18,8,19],[9,16,10,17],[11,2,12,3],[13,21,14,20],[15,22,16,23],[17,8,18,9],[19,6,20,7],[21,1,22,24],[23,14,24,15]]	reversible
12a_0249	12a_0249	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,18,8,19],[9,16,10,17],[11,2,12,3],[13,22,14,23],[15,21,16,20],[17,8,18,9],[19,6,20,7],[21,24,22,1],[23,14,24,15]]	reversible
 
12a_0250	12a_0250	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,19,8,18],[9,16,10,17],[11,2,12,3],[13,23,14,22],[15,1,16,24],[17,21,18,20],[19,9,20,8],[21,6,22,7],[23,15,24,14]]	reversible
12a_0251	12a_0251	[[1,5,2,4],[3,10,4,11],[5,13,6,12],[7,19,8,18],[9,16,10,17],[11,2,12,3],[13,1,14,24],[15,23,16,22],[17,21,18,20],[19,9,20,8],[21,6,22,7],[23,15,24,14]]	reversible
